,Out Datetime,In Datetime,Name,Voltage(kV),LineType,GenFlag,Length(miles),Duration(minutes),OutageType,Dispatcher Cause,Field Cause,District,OutageID
167,01/07/1999 09:58,01/07/1999 14:37,Wendson-Berrydale section of Wendson-Tahkenitch No 1 115kV line,115.0,S, ,6.36,279,Plan,Switching,,EUG,113958
168,01/07/1999 09:58,01/07/1999 14:37,Wendson-Tahkenitch No 1 115kV line,115.0,L,G,20.34,279,Plan,Switching,,EUG,113958
169,01/08/1999 07:22,01/08/1999 09:22,Chehalis-Centralia No 2 69kV line,69.0,L,G,15.26,120,Plan,Maintenance,,OLY,113961
170,01/08/1999 07:22,01/08/1999 09:22,Chehalis-Fords Prairie section of Chehalis-Centralia No 2 69kV line,69.0,S, ,11.79,120,Plan,Maintenance,,OLY,113961
171,01/08/1999 07:47,01/08/1999 07:47,Celilo-Sylmar Pole No 3 1000kV line,1000.0,L, ,844.15,0,Auto,Unknown,,TDA RED,113962
172,01/08/1999 07:47,01/08/1999 07:47,Converter 1 tap to Celilo-Sylmar Pole No 3 1000kV line,1000.0,T,G,,0,Auto,Unknown,,TDA,113962
173,01/08/1999 07:47,01/08/1999 07:47,Valve Group 1 tap to Celilo-Sylmar Pole No 3 1000kV line,1000.0,T,G,,0,Auto,Unknown,,TDA,113962
174,01/08/1999 07:47,01/08/1999 07:47,Valve Group 3 tap to Celilo-Sylmar Pole No 3 1000kV line,1000.0,T,G,,0,Auto,Unknown,,TDA,113962
175,01/08/1999 07:47,01/08/1999 07:47,Valve Group 5 tap to Celilo-Sylmar Pole No 3 1000kV line,1000.0,T,G,,0,Auto,Unknown,,TDA,113962
176,01/08/1999 07:47,01/08/1999 07:47,Valve Group 7 tap to Celilo-Sylmar Pole No 3 1000kV line,1000.0,T,G,,0,Auto,Unknown,,TDA,113962
177,01/08/1999 08:14,01/08/1999 09:24,Albeni Falls-Sand Creek No 1 115kV line,115.0,L,G,29.67,70,Plan,Maintenance,,SPK,113963
178,01/08/1999 08:14,01/08/1999 09:24,Priest River-Laclede section of Albeni Falls-Sand Creek No 1 115kV line,115.0,S, ,6.28,70,Plan,Maintenance,,SPK,113963
179,01/08/1999 08:17,01/08/1999 14:38,Chehalis-Raymond No 1 115kV line,115.0,L,G,45.44,381,Plan,Maintenance,,OLY,113964
180,01/08/1999 08:17,01/08/1999 14:38,Pe Ell-Holcomb section of Chehalis-Raymond No 1 115kV line,115.0,S, ,14.91,381,Plan,Maintenance,,OLY,113964
181,01/08/1999 08:18,01/08/1999 14:10,Beaver-Tillamook section of Boyer-Tillamook No 1 115kV line,115.0,S, ,14.45,352,Plan,Maintenance,,SAL,113965
182,01/08/1999 08:18,01/08/1999 14:10,Boyer-Tillamook No 1 115kV line,115.0,L,G,31.91,352,Plan,Maintenance,,SAL,113965
183,01/08/1999 09:02,01/08/1999 14:36,Aberdeen tap-Cosmopolis section of South Elma-Cosmopolis No 1 115kV line,115.0,S, ,9.20,334,Plan,Maintenance,,OLY,113966
184,01/08/1999 09:02,01/08/1999 14:36,South Elma-Cosmopolis No 1 115kV line,115.0,L,G,20.01,334,Plan,Maintenance,,OLY,113966
185,01/08/1999 10:05,01/08/1999 10:08,Chenoweth-Harvey No 2 115kV line,115.0,L, ,1.15,3,Plan,Switching,,TDA,113967
186,01/08/1999 10:33,01/08/1999 16:00,John Day-Big Eddy No 2 500kV line,500.0,L, ,18.96,327,Auto,Maintenance,Human Element,TDA,113968
187,01/09/1999 03:48,01/09/1999 03:49,Lower Granite-Hatwai No 1 500kV line,500.0,L, ,32.87,1,Auto,Unknown,Unknown,SPK TRI,113971
188,01/09/1999 05:52,01/09/1999 05:53,Macks Inn-Madison No 1 115kV line,115.0,L, ,17.12,1,Auto,Unknown,Ice,IDF,113972
189,01/09/1999 07:20,01/09/1999 10:42,Celilo-Sylmar Pole No 3 1000kV line,1000.0,L,T,844.15,202,Plan,Maintenance,,TDA RED,113973
190,01/09/1999 07:20,01/09/1999 10:42,Valve Group 3 tap to Celilo-Sylmar Pole No 3 1000kV line,1000.0,T, ,,202,Plan,Maintenance,,TDA,113973
191,01/09/1999 09:40,01/09/1999 09:41,Macks Inn-Madison No 1 115kV line,115.0,L, ,17.12,1,Auto,Unknown,Ice,IDF,113974
192,01/10/1999 01:04,01/10/1999 01:04,Celilo-Sylmar Pole No 4 1000kV line,1000.0,L, ,844.15,0,Auto,Unknown,,TDA RED,113975
193,01/10/1999 01:04,01/10/1999 01:04,Converter 2 tap to Celilo-Sylmar Pole No 4 1000kV line,1000.0,T,G,,0,Auto,Unknown,,TDA,113975
194,01/10/1999 01:04,01/10/1999 01:04,Valve Group 2 tap to Celilo-Sylmar Pole No 4 1000kV line,1000.0,T,G,,0,Auto,Unknown,,TDA,113975
195,01/10/1999 01:04,01/10/1999 01:04,Valve Group 4 tap to Celilo-Sylmar Pole No 4 1000kV line,1000.0,T,G,,0,Auto,Unknown,,TDA,113975
196,01/10/1999 01:04,01/10/1999 01:04,Valve Group 6 tap to Celilo-Sylmar Pole No 4 1000kV line,1000.0,T,G,,0,Auto,Unknown,,TDA,113975
197,01/10/1999 01:04,01/10/1999 01:04,Valve Group 8 tap to Celilo-Sylmar Pole No 4 1000kV line,1000.0,T,G,,0,Auto,Unknown,,TDA,113975
198,01/10/1999 08:14,01/10/1999 11:50,Tahkenitch-Gardiner No 1 115kV line,115.0,L, ,1.64,216,Plan,Switching,,EUG,113980
199,01/10/1999 12:27,01/10/1999 18:34,Olympia-Satsop No 3 230kV line,230.0,L, ,26.19,367,Auto,Line Material Failure,Malicious,OLY,113981
200,01/11/1999 08:54,01/14/1999 16:19,Ashe tap to Midway-HEW No 2 230kV line,230.0,T, ,8.60,4765,Plan,Maintenance,,TRI,113989
201,01/11/1999 08:54,01/14/1999 16:19,Midway-HEW No 2 230kV line,230.0,L,T,23.89,4765,Plan,Maintenance,,TRI,113989
202,01/11/1999 09:39,01/11/1999 13:55,Aberdeen tap-Cosmopolis section of South Elma-Cosmopolis No 1 115kV line,115.0,S, ,9.20,256,Plan,Maintenance,,OLY,113984
203,01/11/1999 09:39,01/11/1999 13:55,South Elma-Cosmopolis No 1 115kV line,115.0,L,G,20.01,256,Plan,Maintenance,,OLY,113984
204,01/11/1999 09:52,01/11/1999 10:08,McNary PH-McNary No 5 230kV line,230.0,L, ,1.28,16,Plan,Foreign Request,,TRI,113985
205,01/11/1999 14:53,01/11/1999 15:14,McNary PH-McNary No 5 230kV line,230.0,L, ,1.28,21,Plan,Foreign Request,,TRI,113986
206,01/12/1999 01:37,01/12/1999 02:44,Celilo-Sylmar Pole No 3 1000kV line,1000.0,L,T,844.15,67,Plan,Emergency,,TDA RED,113987
207,01/12/1999 01:37,01/12/1999 02:44,Valve Group 1 tap to Celilo-Sylmar Pole No 3 1000kV line,1000.0,T, ,,67,Plan,Emergency,,TDA,113987
208,01/12/1999 06:38,01/12/1999 12:00,Adelaide-Minidoka PH No 1 138kV line,138.0,L, ,11.90,322,Plan,Foreign Request,,IDF,113990
209,01/12/1999 09:09,01/12/1999 13:50,Bandon-Rogue No 1 115kV line,115.0,L,G,46.00,281,Plan,Maintenance,,EUG,113991
210,01/12/1999 09:09,01/12/1999 13:50,Langlois-Port Orford section of Bandon-Rogue No 1 115kV line,115.0,S, ,10.00,281,Plan,Maintenance,,EUG,113991
211,01/12/1999 09:27,01/12/1999 14:00,Aberdeen tap-Cosmopolis section of South Elma-Cosmopolis No 1 115kV line,115.0,S, ,9.20,273,Plan,Maintenance,,OLY,113992
212,01/12/1999 09:27,01/12/1999 14:00,South Elma-Cosmopolis No 1 115kV line,115.0,L,G,20.01,273,Plan,Maintenance,,OLY,113992
213,01/12/1999 09:53,01/12/1999 17:26,Carlton-Tillamook No 1 230kV line,230.0,L, ,40.96,453,Plan,Construction,,SAL,113993
214,01/12/1999 22:39,01/13/1999 20:54,Paul-Centralia Thermal PH No 1 500kV line,500.0,L, ,0.78,1335,Auto,Foreign Trouble,Foreign Utility,OLY,113994
215,01/13/1999 05:28,01/13/1999 05:33,Broadview-Garrison No 2 500kV line,500.0,L, ,224.71,5,Plan,Switching,,KAL,113995
216,01/13/1999 06:11,01/15/1999 05:34,Garrison-Taft No 2 500kV line,500.0,L, ,159.38,2843,Plan,Voltage Control,,KAL,114011
217,01/13/1999 07:29,01/13/1999 14:45,Olympia-Dayton section of Olympia-Shelton No 1 115kV line,115.0,S, ,17.95,436,Plan,Maintenance,,OLY,114012
218,01/13/1999 07:29,01/13/1999 14:45,Olympia-Shelton No 1 115kV line,115.0,L,G,19.73,436,Plan,Maintenance,,OLY,114012
219,01/13/1999 08:26,01/13/1999 13:42,Aberdeen tap-Cosmopolis section of South Elma-Cosmopolis No 1 115kV line,115.0,S, ,9.20,316,Plan,Maintenance,,OLY,114013
220,01/13/1999 08:26,01/13/1999 13:42,South Elma-Cosmopolis No 1 115kV line,115.0,L,G,20.01,316,Plan,Maintenance,,OLY,114013
221,01/13/1999 08:52,01/13/1999 08:56,Fairview-Rogue No 1 230kV line,230.0,L, ,65.28,4,Plan,Maintenance,,EUG,114014
222,01/13/1999 08:54,01/13/1999 08:54,Bandon-Rogue No 1 115kV line,115.0,L, ,46.00,0,Auto,Line Material Failure,Line Material Failure,EUG,114015
223,01/13/1999 08:54,01/13/1999 08:54,Bandon-Two Mile section of Bandon-Rogue No 1 115kV line,115.0,S,G,4.40,0,Auto,Line Material Failure,Line Material Failure,EUG,114015
224,01/13/1999 08:54,01/13/1999 08:54,Geisel Monument tap to Bandon-Rogue No 1 115kV line,115.0,T,G,0.10,0,Auto,Line Material Failure,Line Material Failure,EUG,114015
225,01/13/1999 08:54,01/13/1999 08:54,Geisel Monument-Rogue section of Bandon-Rogue No 1 115kV line,115.0,S,G,0.40,0,Auto,Line Material Failure,Line Material Failure,EUG,114015
226,01/13/1999 08:54,01/13/1999 08:54,Langlois tap to Bandon-Rogue No 1 115kV line,115.0,T,G,0.28,0,Auto,Line Material Failure,Line Material Failure,EUG,114015
227,01/13/1999 08:54,01/13/1999 08:54,Langlois-Port Orford section of Bandon-Rogue No 1 115kV line,115.0,S,G,10.00,0,Auto,Line Material Failure,Line Material Failure,EUG,114015
228,01/13/1999 08:54,01/13/1999 08:54,Port Orford tap to Bandon-Rogue No 1 115kV line,115.0,T,G,0.10,0,Auto,Line Material Failure,Line Material Failure,EUG,114015
229,01/13/1999 08:54,01/13/1999 08:54,Port Orford-Geisel Monument section of Bandon-Rogue No 1 115kV line,115.0,S,G,21.50,0,Auto,Line Material Failure,Line Material Failure,EUG,114015
230,01/13/1999 08:54,01/13/1999 08:54,Two Mile tap to Bandon-Rogue No 1 115kV line,115.0,T,G,0.02,0,Auto,Line Material Failure,Line Material Failure,EUG,114015
231,01/13/1999 08:54,01/13/1999 08:54,Two Mile-Langlois section of Bandon-Rogue No 1 115kV line,115.0,S,G,9.70,0,Auto,Line Material Failure,Line Material Failure,EUG,114015
232,01/13/1999 09:18,01/13/1999 14:08,Bandon-Rogue No 1 115kV line,115.0,L,G,46.00,290,Plan,Emergency,,EUG,114016
233,01/13/1999 09:18,01/13/1999 14:08,Bandon-Two Mile section of Bandon-Rogue No 1 115kV line,115.0,S, ,4.40,290,Plan,Emergency,,EUG,114016
234,01/13/1999 09:18,01/13/1999 10:44,Langlois tap to Bandon-Rogue No 1 115kV line,115.0,T, ,0.28,86,Plan,Emergency,,EUG,114016
235,01/13/1999 09:18,01/13/1999 10:44,Langlois-Port Orford section of Bandon-Rogue No 1 115kV line,115.0,S, ,10.00,86,Plan,Emergency,,EUG,114016
236,01/13/1999 09:18,01/13/1999 10:05,Port Orford tap to Bandon-Rogue No 1 115kV line,115.0,T, ,0.10,47,Plan,Emergency,,EUG,114016
237,01/13/1999 09:18,01/13/1999 10:05,Port Orford-Geisel Monument section of Bandon-Rogue No 1 115kV line,115.0,S, ,21.50,47,Plan,Emergency,,EUG,114016
238,01/13/1999 09:18,01/13/1999 14:08,Two Mile tap to Bandon-Rogue No 1 115kV line,115.0,T, ,0.02,290,Plan,Emergency,,EUG,114016
239,01/13/1999 09:18,01/13/1999 14:08,Two Mile-Langlois section of Bandon-Rogue No 1 115kV line,115.0,S, ,9.70,290,Plan,Emergency,,EUG,114016
240,01/13/1999 09:49,01/13/1999 10:40,Celilo-Sylmar Pole No 4 1000kV line,1000.0,L,T,844.15,51,Plan,Maintenance,,TDA RED,114017
241,01/13/1999 09:49,01/13/1999 10:40,Valve Group 2 tap to Celilo-Sylmar Pole No 4 1000kV line,1000.0,T, ,,51,Plan,Maintenance,,TDA,114017
242,01/13/1999 11:48,01/13/1999 11:51,Broadview-Garrison No 2 500kV line,500.0,L, ,224.71,3,Plan,Switching,,KAL,114018
243,01/13/1999 14:41,01/13/1999 14:43,Carlton-McMinnville No 1 115kV line,115.0,L,G,5.35,2,Auto,Construction,Construction,SAL,114019
244,01/13/1999 14:41,01/13/1999 14:43,Carlton-Windishar section of Carlton-McMinnville No 1 115kV line,115.0,S, ,3.87,2,Auto,Construction,Construction,SAL,114019
245,01/14/1999 07:17,01/14/1999 14:18,Boundary-Nelway No 1 230kV line,230.0,L, ,2.40,421,Plan,Maintenance,,SPK,114030
246,01/14/1999 08:07,01/14/1999 17:24,Shelton-Kitsap No 4 230kV line,230.0,L, ,30.29,557,Plan,Maintenance,,OLY,114020
247,01/14/1999 09:03,01/14/1999 11:53,North Bonneville-Alfalfa section of North Bonneville-Midway No 1 230kV line,230.0,S, ,103.61,170,Plan,Maintenance,,LGV TDA WEN,114031
248,01/14/1999 09:03,01/14/1999 11:53,North Bonneville-Midway No 1 230kV line,230.0,L,G,134.71,170,Plan,Maintenance,,LGV TDA WEN TRI,114031
249,01/14/1999 11:00,01/14/1999 13:12,Grandview-Prosser section of Grandview-Richland No 1 115kV line,115.0,S, ,5.50,132,Plan,Switching,,TRI WEN,114032
250,01/14/1999 11:00,01/14/1999 13:12,Grandview-Richland No 1 115kV line,115.0,L,G,28.78,132,Plan,Switching,,TRI WEN,114032
251,01/14/1999 12:58,01/14/1999 14:50,Albeni Falls-Rathdrum No 1 115kV line,115.0,L,G,35.40,112,Plan,Foreign Request,,SPK,114033
252,01/14/1999 12:58,01/14/1999 14:50,Blanchard-Hoodoo section of Albeni Falls-Rathdrum No 1 115kV line,115.0,S, ,6.50,112,Plan,Foreign Request,,SPK,114033
253,01/15/1999 03:57,01/15/1999 03:57,Macks Inn-Madison No 1 115kV line,115.0,L, ,17.12,0,Auto,Unknown,Ice,IDF,114034
254,01/15/1999 05:24,01/15/1999 05:24,Celilo-Sylmar Pole No 3 1000kV line,1000.0,L, ,844.15,0,Auto,Unknown,,TDA RED,114021
255,01/15/1999 05:24,01/15/1999 05:24,Converter 1 tap to Celilo-Sylmar Pole No 3 1000kV line,1000.0,T,G,,0,Auto,Unknown,,TDA,114021
256,01/15/1999 05:24,01/15/1999 05:24,Valve Group 1 tap to Celilo-Sylmar Pole No 3 1000kV line,1000.0,T,G,,0,Auto,Unknown,,TDA,114021
257,01/15/1999 05:24,01/15/1999 05:24,Valve Group 3 tap to Celilo-Sylmar Pole No 3 1000kV line,1000.0,T,G,,0,Auto,Unknown,,TDA,114021
258,01/15/1999 05:24,01/15/1999 05:24,Valve Group 5 tap to Celilo-Sylmar Pole No 3 1000kV line,1000.0,T,G,,0,Auto,Unknown,,TDA,114021
259,01/15/1999 05:24,01/15/1999 05:24,Valve Group 7 tap to Celilo-Sylmar Pole No 3 1000kV line,1000.0,T,G,,0,Auto,Unknown,,TDA,114021
260,01/15/1999 06:57,01/15/1999 14:50,Raver-Paul No 1 500kV line,500.0,L, ,69.31,473,Plan,Maintenance,,COV OLY,114035
261,01/15/1999 08:24,01/15/1999 15:47,Beaver-Tillamook section of Boyer-Tillamook No 1 115kV line,115.0,S, ,14.45,443,Plan,Maintenance,,SAL,114036
262,01/15/1999 08:24,01/15/1999 15:47,Boyer-Tillamook No 1 115kV line,115.0,L,G,31.91,443,Plan,Maintenance,,SAL,114036
263,01/15/1999 11:41,01/15/1999 15:04,Palisades-Goshen No 1 115kV line,115.0,L, ,51.71,203,Plan,Maintenance,,IDF,114037
264,01/15/1999 22:57,01/16/1999 05:05,Hills Creek-Lookout Point No 1 115kV line,115.0,L,G,24.80,368,Auto,Tree blown,Tree blown,EUG,114038
265,01/15/1999 22:57,01/16/1999 00:48,Hills Creek-Oakridge section of Hills Creek-Lookout Point No 1 115kV line,115.0,S, ,4.80,111,Auto,Tree blown,Tree blown,EUG,114038
266,01/15/1999 22:57,01/16/1999 00:48,Oakridge tap to Hills Creek-Lookout Point No 1 115kV line,115.0,T, ,0.10,111,Auto,Tree blown,Tree blown,EUG,114038
267,01/15/1999 22:57,01/16/1999 05:05,Oakridge-Lookout Point section of Hills Creek-Lookout Point No 1 115kV line,115.0,S, ,20.00,368,Auto,Tree blown,Tree blown,EUG,114038
268,01/16/1999 11:08,01/16/1999 11:08,Macks Inn-Madison No 1 115kV line,115.0,L, ,17.12,0,Auto,Ice,Ice,IDF,114043
269,01/16/1999 11:15,01/16/1999 11:15,Macks Inn-Madison No 1 115kV line,115.0,L, ,17.12,0,Auto,Ice,Ice,IDF,114044
270,01/16/1999 11:36,01/16/1999 11:36,Macks Inn-Madison No 1 115kV line,115.0,L, ,17.12,0,Auto,Ice,Ice,IDF,114045
271,01/16/1999 11:37,01/16/1999 20:58,Macks Inn-Madison No 1 115kV line,115.0,L, ,17.12,561,Auto,Ice,Ice,IDF,114046
272,01/17/1999 05:01,01/17/1999 05:01,Celilo-Sylmar Pole No 4 1000kV line,1000.0,L,T,844.15,0,Auto,Foreign Trouble,,TDA RED,114047
273,01/17/1999 05:01,01/17/1999 05:01,Valve Group 2 tap to Celilo-Sylmar Pole No 4 1000kV line,1000.0,T, ,,0,Auto,Foreign Trouble,,TDA,114047
274,01/17/1999 08:43,01/17/1999 09:41,Hagen-Tarlett section of Naselle-Tarlett No 2 115kV line,115.0,S, ,4.30,58,Auto,Foreign Trouble,Foreign Trouble,LGV OLY,114059
275,01/17/1999 08:43,01/17/1999 09:41,Naselle-Hagen section of Naselle-Tarlett No 2 115kV line,115.0,S, ,13.00,58,Auto,Foreign Trouble,Foreign Trouble,LGV OLY,114059
276,01/17/1999 08:43,01/17/1999 09:41,Naselle-Tarlett No 2 115kV line,115.0,L,G,17.30,58,Auto,Foreign Trouble,Foreign Trouble,LGV OLY,114059
277,01/17/1999 10:52,01/17/1999 17:25,Macks Inn-Madison No 1 115kV line,115.0,L, ,17.12,393,Plan,Maintenance,,IDF,114060
278,01/18/1999 00:41,01/18/1999 00:41,Bonners Ferry-Moyie Springs section of Bonners Ferry-Troy No 1 115kV line,115.0,S,G,6.30,0,Auto,Weather,Unknown,SPK,114061
279,01/18/1999 00:41,01/18/1999 00:41,Bonners Ferry-Troy No 1 115kV line,115.0,L, ,30.22,0,Auto,Weather,Unknown,SPK KAL,114061
280,01/18/1999 00:41,01/18/1999 00:41,Moyie Springs-Yaak section of Bonners Ferry-Troy No 1 115kV line,115.0,S,G,11.50,0,Auto,Weather,Unknown,SPK,114061
281,01/18/1999 00:41,01/18/1999 00:41,Yaak-Troy section of Bonners Ferry-Troy No 1 115kV line,115.0,S,G,12.40,0,Auto,Weather,Unknown,SPK KAL,114061
282,01/18/1999 00:41,01/18/1999 00:41,Troy-Libby(BPA/Flathead Elec) (Inactive) No 1 115kV line,115.0,L, ,17.10,0,Auto,Weather,Unknown,KAL,114062
283,01/18/1999 00:41,01/18/1999 00:41,Libby-Libby (PP&L) (Inactive) No 1 115kV line,115.0,L, ,12.26,0,Auto,Weather,Weather,KAL,114063
284,01/18/1999 00:49,01/18/1999 00:49,Tillamook-Garibaldi section of Tillamook-PACW Astoria No 1 115kV line,115.0,S, ,8.60,0,Auto,Foreign Trouble,Foreign Trouble,SAL,114064
285,01/18/1999 00:49,01/18/1999 00:49,Tillamook-PACW Astoria No 1 115kV line,115.0,L,G,57.70,0,Auto,Foreign Trouble,Foreign Trouble,SAL,114064
286,01/18/1999 06:07,01/18/1999 06:07,Adair tap to Salem-Albany No 2 115kV line,115.0,T,G,1.01,0,Auto,Unknown,Unknown,SAL,114070
287,01/18/1999 06:07,01/18/1999 06:07,Adair-Albany section of Salem-Albany No 2 115kV line,115.0,S,G,7.45,0,Auto,Unknown,Unknown,SAL EUG,114070
288,01/18/1999 06:07,01/18/1999 06:07,Monmouth-Adair section of Salem-Albany No 2 115kV line,115.0,S,G,11.30,0,Auto,Unknown,Unknown,SAL,114070
289,01/18/1999 06:07,01/18/1999 06:07,Salem-Albany No 2 115kV line,115.0,L, ,27.85,0,Auto,Unknown,Unknown,SAL EUG,114070
290,01/18/1999 06:07,01/18/1999 06:07,Salem-Monmouth section of Salem-Albany No 2 115kV line,115.0,S,G,9.10,0,Auto,Unknown,Unknown,SAL,114070
291,01/18/1999 08:05,01/18/1999 14:57,Tillamook-Garibaldi section of Tillamook-PACW Astoria No 1 115kV line,115.0,S, ,8.60,412,Plan,Foreign Request,,SAL,114071
292,01/18/1999 08:05,01/18/1999 14:57,Tillamook-PACW Astoria No 1 115kV line,115.0,L,G,57.70,412,Plan,Foreign Request,,SAL,114071
293,01/18/1999 12:34,01/18/1999 12:34,Macks Inn-Madison No 1 115kV line,115.0,L, ,17.12,0,Auto,Unknown,Ice,IDF,114072
294,01/19/1999 05:11,01/19/1999 06:48,Celilo-Sylmar Pole No 4 1000kV line,1000.0,L,T,844.15,97,Plan,Forced,,TDA RED,114073
295,01/19/1999 05:11,01/19/1999 06:48,Valve Group 4 tap to Celilo-Sylmar Pole No 4 1000kV line,1000.0,T, ,,97,Plan,Forced,,TDA,114073
296,01/19/1999 05:27,01/23/1999 14:53,John Day PH-John Day No 1 500kV line,500.0,L, ,3.48,6326,Plan,Foreign Request,,TDA,114074
297,01/19/1999 07:07,01/20/1999 13:46,Paul-Satsop No 1 500kV line,500.0,L, ,46.47,1839,Plan,Maintenance,,OLY,114077
298,01/19/1999 07:22,01/19/1999 07:22,Ashe-Marion No 2 500kV line,500.0,L, ,224.01,0,Auto,Unknown,Unknown,TRI TDA RED SAL,114078
299,01/19/1999 07:48,01/20/1999 04:48,Mohler-Cannon Beach section of Tillamook-PACW Astoria No 1 115kV line,115.0,S, ,14.10,1260,Plan,Foreign Request,,SAL,114079
300,01/19/1999 07:48,01/20/1999 04:48,Tillamook-PACW Astoria No 1 115kV line,115.0,L,G,57.70,1260,Plan,Foreign Request,,SAL,114079
301,01/19/1999 08:24,01/19/1999 15:18,Reedsport-Fairview No 1 115kV line,115.0,L,G,38.48,414,Plan,Maintenance,,EUG,114080
302,01/19/1999 08:24,01/19/1999 15:18,Reedsport-Lakeside section of Reedsport-Fairview No 1 115kV line,115.0,S, ,9.35,414,Plan,Maintenance,,EUG,114080
303,01/19/1999 08:32,01/19/1999 15:14,Chehalis-Centralia No 1 69kV line,69.0,L, ,11.05,402,Plan,Maintenance,,OLY,114081
304,01/19/1999 09:01,01/19/1999 09:13,Noxon AVA-Hot Springs No 2 230kV line,230.0,L, ,70.00,12,Auto,Foreign Trouble,Foreign Trouble,KAL,114082
305,01/19/1999 09:11,01/19/1999 14:01,Aberdeen tap-Cosmopolis section of South Elma-Cosmopolis No 1 115kV line,115.0,S, ,9.20,290,Plan,Maintenance,,OLY,114083
306,01/19/1999 09:11,01/19/1999 14:01,South Elma-Cosmopolis No 1 115kV line,115.0,L,G,20.01,290,Plan,Maintenance,,OLY,114083
307,01/20/1999 03:54,01/20/1999 03:56,Celilo-Sylmar Pole No 3 1000kV line,1000.0,L, ,844.15,2,Auto,Foreign Trouble,,TDA RED,114084
308,01/20/1999 03:54,01/20/1999 03:56,Converter 1 tap to Celilo-Sylmar Pole No 3 1000kV line,1000.0,T,G,,2,Auto,Foreign Trouble,,TDA,114084
309,01/20/1999 03:54,01/20/1999 03:56,Valve Group 1 tap to Celilo-Sylmar Pole No 3 1000kV line,1000.0,T,G,,2,Auto,Foreign Trouble,,TDA,114084
310,01/20/1999 03:54,01/20/1999 03:56,Valve Group 3 tap to Celilo-Sylmar Pole No 3 1000kV line,1000.0,T,G,,2,Auto,Foreign Trouble,,TDA,114084
311,01/20/1999 03:54,01/20/1999 03:56,Valve Group 5 tap to Celilo-Sylmar Pole No 3 1000kV line,1000.0,T,G,,2,Auto,Foreign Trouble,,TDA,114084
312,01/20/1999 03:54,01/20/1999 03:56,Valve Group 7 tap to Celilo-Sylmar Pole No 3 1000kV line,1000.0,T,G,,2,Auto,Foreign Trouble,,TDA,114084
313,01/20/1999 05:21,01/20/1999 08:11,Celilo-Sylmar Pole No 4 1000kV line,1000.0,L,T,844.15,170,Plan,Forced,,TDA RED,114085
314,01/20/1999 05:21,01/20/1999 08:11,Valve Group 2 tap to Celilo-Sylmar Pole No 4 1000kV line,1000.0,T, ,,170,Plan,Forced,,TDA,114085
315,01/20/1999 06:43,01/20/1999 06:43,Captain Jack-Meridian No 1 500kV line,500.0,L, ,83.60,0,Auto,Foreign Trouble,Foreign Trouble,RED EUG,114091
316,01/20/1999 06:57,01/20/1999 06:57,Captain Jack-Meridian No 1 500kV line,500.0,L, ,83.60,0,Auto,Foreign Trouble,Foreign Trouble,RED EUG,114092
317,01/20/1999 07:24,01/20/1999 14:53,Chehalis-Centralia No 1 69kV line,69.0,L, ,11.05,449,Plan,Maintenance,,OLY,114093
318,01/20/1999 07:50,01/20/1999 13:22,Badger Canyon-Richland No 1 115kV line,115.0,L,G,5.51,332,Plan,Maintenance,,TRI,114094
319,01/20/1999 07:50,01/20/1999 13:22,Tapteal-Richland section of Badger Canyon-Richland No 1 115kV line,115.0,S, ,2.45,332,Plan,Maintenance,,TRI,114094
320,01/20/1999 08:45,01/20/1999 14:01,Aberdeen tap-Cosmopolis section of South Elma-Cosmopolis No 1 115kV line,115.0,S, ,9.20,316,Plan,Maintenance,,OLY,114095
